"ID","Task","DupChoiceCol","OgChoice","is_chosen","TypeDup","prob_og","prob_dup","psi_prime"
1,1,1,2,FALSE,"phev40",0.0460098694360241,0.0397191076200779,0.20337
1,1,2,2,TRUE,"phev40",0.896382194878664,0.466027521976482,0.27166
1,1,3,2,FALSE,"bev300",0.0576079356853119,0.043725518284035,0.41863
1,2,1,1,TRUE,"bev100",0.383455357745634,0.242846607279232,0.40173
1,2,2,1,FALSE,"hev",0.411160716220728,0.246508721821886,0.52289
1,2,3,1,FALSE,"bev100",0.205383926033638,0.139112594620844,0.462
1,3,1,2,FALSE,"phev20",0.418306271494558,0.232980779584587,0.72223
1,3,2,2,TRUE,"bev100",0.486328543600816,0.279809107439374,0.56394
1,3,3,2,FALSE,"cv",0.0953651849046257,0.0687707307394967,0.46449
1,4,1,2,FALSE,"bev300",0.265087718872379,0.177708840474631,0.41342
1,4,2,2,TRUE,"bev150",0.409990823968151,0.242308663958106,0.56501
1,4,3,2,FALSE,"phev40",0.32492145715947,0.189535100552493,0.67293
1,5,1,3,FALSE,"bev150",0.0360063979579671,0.0290497516236822,0.34058
1,5,2,3,FALSE,"bev100",0.277349155885777,0.194801513996358,0.28459
1,5,3,3,TRUE,"phev20",0.686644446156256,0.377347802823977,0.46655
1,6,1,2,FALSE,"bev400",0.181161073690792,0.130960903172464,0.35695
1,6,2,2,TRUE,"bev150",0.64910231635819,0.363000726310223,0.44323
1,6,3,2,FALSE,"hev",0.169736609951018,0.114944094560789,0.50072
1,7,1,3,FALSE,"phev40",0.102621336712596,0.0655585055109876,0.65881
1,7,2,3,FALSE,"bev400",0.0439847702164609,0.0343594561505958,0.38592
1,7,3,3,TRUE,"cv",0.853393893070943,0.445156358681461,0.45309
1,8,1,2,FALSE,"cv",0.0696470438071338,0.0597412758035174,0.17732
1,8,2,2,TRUE,"phev40",0.654803772687822,0.357566369587173,0.55833
1,8,3,2,FALSE,"bev100",0.275549183505043,0.17975688978851,0.46348
1,9,1,2,FALSE,"phev40",0.0943297711083015,0.0745724927663689,0.29785
1,9,2,2,TRUE,"phev40",0.76744625653946,0.408237940048635,0.51445
1,9,3,2,FALSE,"cv",0.138223972352239,0.0951244148396352,0.50288
1,10,1,3,FALSE,"hev",0.16283733751115,0.113988373362474,0.44435
1,10,2,3,FALSE,"bev300",0.0256166214738396,0.0216178845465625,0.27603
1,10,3,3,TRUE,"hev",0.811546041015011,0.435196526097401,0.30296
1,11,1,2,FALSE,"bev400",0.268125990816161,0.172854794210409,0.49863
1,11,2,2,TRUE,"phev40",0.513365320735918,0.274256665718243,0.78708
1,11,3,2,FALSE,"bev100",0.218508688447921,0.147388320316954,0.45578
1,12,1,2,FALSE,"cv",0.340008475506986,0.203542774309131,0.59945
1,12,2,2,TRUE,"bev100",0.201098672740825,0.140740233364273,0.39906
1,12,3,2,FALSE,"bev400",0.458892851752189,0.286484555028451,0.32977
1,13,1,1,TRUE,"bev400",0.775115570742335,0.421155974872542,0.3157
1,13,2,1,FALSE,"bev100",0.0490184062692343,0.0376631868789019,0.40798
1,13,3,1,FALSE,"bev100",0.17586602298843,0.126841814680418,0.36867
1,14,1,1,TRUE,"cv",0.552102534610991,0.318593401283991,0.46596
1,14,2,1,FALSE,"bev400",0.367061807048393,0.227378378337682,0.48399
1,14,3,1,FALSE,"cv",0.0808356583406155,0.0577499625607119,0.49575
1,15,1,1,TRUE,"bev300",0.411717644537598,0.261397533385102,0.35258
1,15,2,1,FALSE,"phev20",0.128610108228728,0.0837669166526601,0.60801
1,15,3,1,FALSE,"hev",0.459672247233674,0.275102921666923,0.46794
2,1,1,3,FALSE,"bev100",0.0601729681558826,0.0502090702674378,0.24553
2,1,2,3,FALSE,"bev100",0.770905135834725,0.427305119088169,0.16067
2,1,3,3,TRUE,"bev150",0.168921896009392,0.134743824000995,0.16265
2,2,1,2,FALSE,"bev100",0.0223244445723778,0.0207016939004378,0.10635
2,2,2,2,TRUE,"bev400",0.428268422591792,0.266113880627001,0.39359
2,2,3,2,FALSE,"phev20",0.54940713283583,0.308123205070897,0.58167
2,3,1,3,FALSE,"phev40",0.712067038423831,0.376813028686847,0.65296
2,3,2,3,FALSE,"bev400",0.145098184870169,0.101472272020555,0.466
2,3,3,3,TRUE,"bev300",0.142834776706,0.0976328930090348,0.51059
2,4,1,1,TRUE,"bev400",0.318835995913212,0.224439294468926,0.21031
2,4,2,1,FALSE,"phev20",0.167274405043657,0.100840298715681,0.71168
2,4,3,1,FALSE,"bev150",0.51388959904313,0.313863023207408,0.31012
2,5,1,1,TRUE,"bev300",0.640654714778364,0.359832483639866,0.43693
2,5,2,1,FALSE,"phev40",0.100313591323494,0.0669042121109337,0.59164
2,5,3,1,FALSE,"cv",0.259031693898142,0.161927620494751,0.57478
2,6,1,3,FALSE,"bev300",0.217117101878005,0.151321185571442,0.3876
2,6,2,3,FALSE,"phev40",0.383440890462637,0.220984926945466,0.6575
2,6,3,3,TRUE,"bev400",0.399442007659358,0.234887184287709,0.5897
2,7,1,3,FALSE,"bev150",0.0804075797300033,0.068547182613819,0.17172
2,7,2,3,FALSE,"bev400",0.817306504828119,0.443716652431135,0.1465
2,7,3,3,TRUE,"bev400",0.102285915441878,0.0866364819777279,0.14784
2,8,1,3,FALSE,"hev",0.700723071788658,0.386656209803479,0.41131
2,8,2,3,FALSE,"bev150",0.0930407444069974,0.0732844759426063,0.30664
2,8,3,3,TRUE,"cv",0.206236183804344,0.136071893828258,0.51436
2,9,1,1,TRUE,"cv",0.869242143461493,0.459156201291938,0.193
2,9,2,1,FALSE,"bev300",0.0935256197227268,0.0749113791422966,0.27385
2,9,3,1,FALSE,"cv",0.0372322368157792,0.0334453434056657,0.14181
2,10,1,1,TRUE,"phev20",0.468076274085639,0.265742459523095,0.62612
2,10,2,1,FALSE,"bev100",0.454716478684412,0.274933287446077,0.44176
2,10,3,1,FALSE,"bev100",0.0772072472299498,0.0615157965522524,0.30716
2,11,1,2,FALSE,"phev40",0.0953522014208981,0.0712211868721651,0.40204
2,11,2,2,TRUE,"phev20",0.10176302978028,0.075698544735838,0.40174
2,11,3,2,FALSE,"bev400",0.802884768798821,0.427507443993468,0.40614
2,12,1,2,FALSE,"bev100",0.196158162134493,0.155428253873348,0.1299
2,12,2,2,TRUE,"bev300",0.0669738317639072,0.0565424006639548,0.21267
2,12,3,2,FALSE,"bev400",0.7368680061016,0.4169830887761,0.13021
2,13,1,3,FALSE,"hev",0.400650178511871,0.241740580455326,0.51686
2,13,2,3,FALSE,"bev150",0.0362290905819826,0.0295615796590759,0.32057
2,13,3,3,TRUE,"bev150",0.563120730906146,0.324471444915695,0.45471
2,14,1,1,TRUE,"cv",0.221808961388725,0.162113430958186,0.27504
2,14,2,1,FALSE,"phev20",0.57060457893961,0.345406555549781,0.22943
2,14,3,1,FALSE,"phev40",0.207586459671665,0.147866846188867,0.35289
2,15,1,1,TRUE,"bev300",0.690847901733718,0.401969692085566,0.10468
2,15,2,1,FALSE,"cv",0.047266270590963,0.0368697684851193,0.38434
2,15,3,1,FALSE,"bev150",0.261885827675319,0.196188441269766,0.14815
5,1,1,2,FALSE,"phev40",0.815726804342391,0.432469556617358,0.40555
5,1,2,2,TRUE,"cv",0.126710151937022,0.0945154983513273,0.36544
5,1,3,2,FALSE,"phev40",0.0575630437205868,0.0456432424066757,0.34258
5,2,1,2,FALSE,"bev300",0.136118018575465,0.10529267271904,0.28052
5,2,2,2,TRUE,"bev400",0.747992551971166,0.412929532924736,0.27793
5,2,3,2,FALSE,"phev40",0.115889429453368,0.0748741399067802,0.63124
5,3,1,3,FALSE,"phev40",0.0653327690563478,0.0533219789184268,0.27928
5,3,2,3,FALSE,"cv",0.0908325084029128,0.069966907213576,0.35142
5,3,3,3,TRUE,"phev40",0.84383472254074,0.445638270889012,0.33619
5,4,1,3,FALSE,"bev400",0.210432655511625,0.138273154124413,0.51835
5,4,2,3,FALSE,"cv",0.336789984531609,0.211406097280564,0.48517
5,4,3,3,TRUE,"hev",0.452777359956765,0.276707837027614,0.40992
5,5,1,3,FALSE,"phev40",0.525542296563898,0.311570262405081,0.40288
5,5,2,3,FALSE,"bev400",0.0888950088684969,0.0617763180042444,0.53405
5,5,3,3,TRUE,"phev20",0.385562694567604,0.249631028413003,0.33502
