"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price",-0.0567263427120748,NA,NA,NA,NA
"b_Acceleration",-0.0753079542421526,NA,NA,NA,NA
"b_OpCost",-0.107867808766648,NA,NA,NA,NA
"b_hev",0.0809798790184854,NA,NA,NA,NA
"b_phev20",0.0243501730689557,NA,NA,NA,NA
"b_phev40",0.0797595682094227,NA,NA,NA,NA
"b_bev",-0.232968753399748,NA,NA,NA,NA
"b_bevRangeRel",0.291550098001618,NA,NA,NA,NA
"b_noBEVFC",-0.252755136314651,NA,NA,NA,NA
"b_american",-0.136266361414662,NA,NA,NA,NA
"b_chinese",-1.11969064263027,NA,NA,NA,NA
"b_japanese",-0.0985621775676399,NA,NA,NA,NA
"b_skorean",-0.336492390922023,NA,NA,NA,NA
"lambda_ICE",0.744792334372955,NA,NA,NA,NA
"lambda_PHEV",0.541583485552827,NA,NA,NA,NA
"lambda_BEV",0.782850315271,NA,NA,NA,NA
